Negative,Polarity,Positive,Subjectivity,author,content,description,publishedAt,source,title,url,urlToImage
1.0,0.0,1.0,0.06249999804687507,"Detroit Free Press, Jamie L. LaReau, Detroit Free Press","The average transaction price for pickups has risen faster than any other vehicle segment. Wochit With 2018 and 2019 Chevrolet Silverados behind him, Ernest Johnson, 80 of Pontiac, is reflected in a mirror of his 2019 Chevrolet Silverado that he bought at Geo… [+8979 chars]",The average transaction price for pickups has risen faster than any other segment and does not appear to be slowing.,2018-10-04T14:19:45Z,"{'id': None, 'name': 'Freep.com'}","Pickups are America’s most popular vehicle, but affordability is vanishing",https://www.freep.com/story/money/cars/2018/10/04/pickup-truck-prices-vehicles/1455588002?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/28/PDTF/44e96b1f-c0d6-4557-9900-80cc967a7377-TruckShopping_092718_ES003.jpg?crop=2379,1338,x17,y0&width=3200&height=1680&fit=bounds"
9.0,-0.9999998888889013,0.0,0.17307691974852077,,"NEW YORK: Ford Motor Co Chairman Bill Ford canceled a multi-stop trip to the Middle East, including a planned appearance at a Saudi investment conference, the company said on Sunday, the latest such cancellation after the disappearance of Saudi journalist Jam… [+2051 chars]","Ford Motor Co Chairman Bill Ford canceled a multi-stop trip to the Middle East, including a planned appearance at a Saudi investment conference, the company said on Sunday, the latest such cancellation after the disappearance of Saudi journalist Jamal Khashog…",2018-10-14T22:35:25Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Ford Motor chairman cancels visit to Saudi investor conference,https://www.channelnewsasia.com/news/business/ford-motor-chairman-cancels-visit-to-saudi-investor-conference-10827302,http://www.channelnewsasia.com/image/10827300/16x9/991/557/6963c0e63f073964b78d182f88d4e54d/JL/ford-executive-chairman-bill-ford-poses-next-to-a-1965-ford-mustang-gt-during-the-100-year-celebration-of-the-ford-river-rouge-complex-in-dearborn--1.jpg
4.0,-0.9999997500000625,0.0,0.08163265139525201,info@tabnak.ir,"Jamie Dimon, chief executive of JPMorgan Chase, and Bill Ford, chairman of the Ford Motor Co., are the latest business leaders to drop out of an investment conference in Saudi Arabia in the wake of the disappearance and presumed murder of journalist Jamal Kha… [+1517 chars]","Jamie Dimon, chief executive of JPMorgan Chase, and Bill Ford, chairman of the Ford Motor Co., are the latest business leaders to drop out of an investment conference in Saudi Arabia in the wake of the disappearance and presumed murder of journalist Jamal Kha…",2018-10-15T06:26:04Z,"{'id': None, 'name': 'Tabnak.ir'}",Jamie Dimon Joins Growing List Of Business Leaders Skipping Saudi Conference,http://www.tabnak.ir/fa/news/842969/jamie-dimon-joins-growing-list-of-business-leaders-skipping-saudi-conference,
1.0,0.33333322222225925,2.0,0.06521738988657848,"Doron Levin, Contributor, Doron Levin, Contributor https://www.forbes.com/sites/doronlevin/","For some kinds of work, a regular full-size pickup wont cut it.&amp;nbsp; Thats why utilities, commercial and municipal fleets often order their trucks upfitted with special equipment, such as a special lift needed to fix telephone or electric wires or extra … [+5674 chars]","Pickups aren't especially fuel efficient, but they can be improved with a gas-electric hybrid system or a plug-in (PHEV) system.",2018-09-28T12:16:00Z,"{'id': None, 'name': 'Forbes.com'}",This Version Of A Ford Hybrid Pickup Can Save Major Bucks For Commercial Fleets And Municipalities,https://www.forbes.com/sites/doronlevin/2018/09/28/this-version-of-a-ford-hybrid-pickup-can-save-major-bucks-for-commercial-fleets-and-municipalities/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Fdoronlevin%2Ffiles%2F2018%2F09%2FXLP_Ford150_Truck_Bckg_cc-cmpzd-1200x960.jpg
0.0,0.9999990000010001,1.0,0.024390243307555043,newsfeedback@fool.com (John Rosevear),"BMW AG ( NASDAQOTH:BAMXF ) is inviting its global rivals to join its self-driving effort. The company has already formed an alliance with several auto industry heavyweights and key technology firms that is aiming to deliver a new self-driving technology ""plat… [+3710 chars]","BMW is inviting rivals to join its self-driving R&D effort. Will partnerships like this make the idea of a ""race"" moot?",2018-09-26T18:32:00Z,"{'id': None, 'name': 'Fool.com'}",Will the Driverless-Car Race End With a Tie?,https://www.fool.com/investing/2018/09/26/will-the-driverless-car-race-end-with-a-tie.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F495360%2Fbmw-vision-inext-ext.jpg&h=630&w=1200&op=resize
0.0,0.9999990000010001,1.0,0.027027026296566857,"USA TODAY, Nathan Bomey and Kevin McCoy and Chris Woodyard, USA TODAY","SpaceX just announced it has signed up the first private passenger to fly around the moon. Elizabeth Keatinge has more. Buzz60 Tesla CEO Elon Musk. (Photo: Brendan Smialowski, AFP/Getty Images) For Tesla, life without Elon Musk once seemed like a long way off… [+6500 chars]","The thought of Tesla without Elon Musk is like Ford Motor Co. without Henry Ford. It's unthinkable until, one day, it happens.",2018-09-29T11:01:02Z,"{'id': 'usa-today', 'name': 'USA Today'}",Life without Elon Musk could lead to big changes for Tesla,https://www.usatoday.com/story/money/cars/2018/09/29/tesla-ceo-elon-musk-sec/1455022002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,https://www.gannett-cdn.com/-mm-/3a3d861def9192df16fbadfdbe776a233d64cbbf/c=66-0-514-252/local/-/media/2018/09/28/USATODAY/usatsports/tesla_walnut_creek_retail_large.jpg?width=3200&height=1680&fit=crop
0.0,0.9999990000010001,1.0,0.01999999960000001,,"Ford Motor Co.'s electric-vehicle joint-venture partner, Anhui Zotye Automobile, has hired veteran car designer Anthony Williams-Kenny, the MG brand's global design director from China's SAIC Motor. Williams-Kenny will lead styling and design for Zotye's futu… [+849 chars]","Ford's electric-vehicle JV partner, Zotye, has hired Anthony Williams-Kenny, the MG brand's global design director from China's SAIC.",2018-09-26T10:38:41Z,"{'id': None, 'name': 'Autonews.com'}",Ford EV partner Zotye lures MG's design chief,http://www.autonews.com/article/20180926/COPY01/309269962/ford-ev-partner-zotye-lures-mgs-design-chief,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20180926/COPY01/309269962/AR/0/AR-309269962.jpg
6.0,-0.19999998000000202,4.0,0.26315788781163457,,"DETROIT -- Ford Motor Co. CEO Jim Hackett encouraged the Trump administration to resolve trade disputes quickly or it could do ""more damage"" to his company, which is already suffering losses from tariffs imposed by President Donald Trump. ""The metals tariffs … [+1195 chars]","Ford CEO Jim Hackett encouraged the Trump administration to resolve trade disputes quickly or it could do ""more damage"" to his company.",2018-09-26T13:24:38Z,"{'id': None, 'name': 'Autonews.com'}",Ford CEO Jim Hackett says Trump's metal tariffs have eaten $1 billion in profit,http://www.autonews.com/article/20180926/OEM01/180929826/ford-ceo-hackett-tariffs-profit,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20180926/OEM01/180929826/AR/0/AR-180929826.jpg
2.0,0.0,2.0,0.09756097323022017,Erin Marquis,"More high hopes and impossible dreams from the Trump administration, Chinas electric future, Teslas strict NDA practices target unions and much, much more for The Morning Shift on Thursday, Sept. 27, 2018. 1st Gear: Trumps Pushing For more American Cars In Ja… [+7435 chars]","More high hopes and impossible dreams from the Trump administration, China’s electric future, Tesla’s strict NDA practices target unions and much, much more for The Morning Shift on Thursday, Sept. 27, 2018. Read more...",2018-09-27T14:46:00Z,"{'id': None, 'name': 'Jalopnik.com'}","Trump Wants More American Cars in Japan, Which Will Never Happen",https://jalopnik.com/trump-wants-more-american-cars-in-japan-which-will-nev-1829358762,"https://i.kinja-img.com/gawker-media/image/upload/s--R4MJgJlF--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/sp3y7zrwka7nvk7ghckc.jpg"
0.0,0.0,0.0,0.0,SA Dividend Announcements,,"Ford Motor (NYSE:F) declares $0.15/share quarterly dividend, in line with previous.Forward yield 6.79%Payable Dec. 3; for shareholders of record Oct. 23; ex-div Oct. 22.See F Dividend Scorecard, Yield",2018-10-11T13:46:44Z,"{'id': None, 'name': 'Seekingalpha.com'}",Ford Motor declares $0.15 dividend,https://seekingalpha.com/news/3396705-ford-motor-declares-0_15-dividend,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png
1.0,-0.9999990000010001,0.0,0.027777777006172864,,"REUTERS: Ford Motor Co Chief Executive Officer James Hackett said on Wednesday that metals tariffs are costing the carmaker US$1 billion. Hackett, speaking at the Bloomberg business forum conference in New York City, said tariffs were very negative to the com… [+991 chars]",Ford Motor Co  Chief Executive Officer James Hackett said on Wednesday that metals tariffs are costing the carmaker US$1 billion.,2018-09-26T15:00:54Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Ford CEO says metals tariffs cost company US$1 billion,https://www.channelnewsasia.com/news/business/ford-ceo-says-metals-tariffs-cost-company-us-1-billion-10761256,http://www.channelnewsasia.com/image/10761254/16x9/991/557/f31ed82950b4ac3e9fef8ddd8fa3a870/mW/file-photo---ford-motor-company-president-and-ceo-hackett-answer-questions-at-ford-motor-world-headquarters-in-dearborn-6.jpg
2.0,0.0,2.0,0.07142857015306125,Chester Dawson,"DETROITThe new trade agreement struck Sunday night between the U.S. and Canada eases uncertainty in the U.S. auto industry about the Trump administrations trade policies in North America, helping car manufacturers to move forward with factory investments with… [+3462 chars]","The new trade agreement between the U.S. and Canada eases uncertainty in the U.S. auto industry about the Trump administration’s trade policies in North America, helping car manufacturers to move forward with factory investments with greater clarity.",2018-10-01T13:11:56Z,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",U.S. Auto Makers Get Big Win From New Trade Pact,https://www.wsj.com/articles/u-s-auto-makers-get-big-win-from-new-trade-pact-1538398569,https://images.wsj.net/im-28759/social
0.0,0.0,0.0,0.0,The Associated Press,"DEARBORN, Mich. (AP) Ford Motor Co.’s historic Rouge factory complex will continue well into its second century of production with the announcement Thursday that it will make at least one version of the next-generation F-150 pickup truck. Executive Chairman B… [+1697 chars]","DEARBORN, Mich. (AP) — Ford Motor Co.’s historic Rouge factory complex will continue well into its second century of production with the announcement Thursday that it will make at least one version of the next-generation F-150 pickup truck. Executive Chairman…",2018-09-27T20:16:22Z,"{'id': None, 'name': 'Seattletimes.com'}",Ford celebrates century of production at storied Rouge plant,https://www.seattletimes.com/business/ford-celebrates-century-of-production-at-storied-rouge-plant/,https://static.seattletimes.com/wp-content/uploads/2018/09/urn-publicid-ap-org-86a102a3d8944b8999b372bd6227a8abFord_Rouge_Factory_45149-1200x630.jpg
8.0,-0.9999998750000157,0.0,0.26666665777777804,,DETROIT -- Ford Motor Co. shares are taking a pounding as the automaker adopts a piecemeal approach to outlining cost cuts that are part of a years-long and costly restructuring. Ford fell as much as 2.9 percent on Tuesday to drop below $9 for the first time … [+1172 chars],Ford shares are taking a pounding as the automaker adopts a piecemeal approach to outlining cost cuts that are part of a years-long and costly restructuring.,2018-10-09T19:54:57Z,"{'id': None, 'name': 'Autonews.com'}",Ford shares drop below $9 for the first time since 2012,http://www.autonews.com/article/20181009/OEM/181009631/ford-shares-drop-below-%249-for-the-first-time-since-2012,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20181009/OEM/181009631/AR/0/2.jpg
0.0,0.99999950000025,2.0,0.054054052593133714,,"REUTERS: Steel and aluminum tariffs imposed by the Trump administration have cost Ford Motor Co about US$1 billion in profits, its chief executive officer said on Wednesday, while Honda Motor Co said higher steel prices have brought ""hundreds of millions of d… [+3708 chars]",Ford Motor Co  Chief Executive Officer James Hackett said on Wednesday that metals tariffs are costing the carmaker US$1 billion.,2018-09-26T19:30:57Z,"{'id': None, 'name': 'Channelnewsasia.com'}","Trump metals tariffs will cost Ford US$1 billion in profits, CEO says",https://www.channelnewsasia.com/news/business/trump-metals-tariffs-will-cost-ford-us-1-billion-in-profits--ceo-says-10761256,http://www.channelnewsasia.com/image/10761590/16x9/991/557/74d316d53c3d12a12f296a12df58a8e3/jx/file-photo--workers-assemble-vehicles-at-a-plant-of-changan-ford-in-harbin-5.jpg
0.0,0.9999990000010001,1.0,0.027027026296566857,,"REUTERS: Steel and aluminum tariffs imposed by the Trump administration has cost Ford Motor Co about US$1 billion, its chief executive officer said on Wednesday. ""From Fords perspective the metals tariffs took about US$1 billion in profit from us,"" CEO James … [+2718 chars]",Ford Motor Co  Chief Executive Officer James Hackett said on Wednesday that metals tariffs are costing the carmaker US$1 billion.,2018-09-26T17:10:40Z,"{'id': None, 'name': 'Channelnewsasia.com'}","Trump's tariffs on metals costs Ford US$1 billion, CEO says",https://www.channelnewsasia.com/news/business/trump-s-tariffs-on-metals-costs-ford-us-1-billion--ceo-says-10761256,http://www.channelnewsasia.com/image/10761590/16x9/991/557/74d316d53c3d12a12f296a12df58a8e3/jx/file-photo--workers-assemble-vehicles-at-a-plant-of-changan-ford-in-harbin-5.jpg
3.0,-0.9999996666667778,0.0,0.09999999666666677,Michael Martinez,"Ford Motor Co. issued a recall Wednesday for 194 of its hand-built, 2017-18 GT supercars over a hydraulic fluid leak. Fluid could leak from valves under the rear wing block of the $450,000 vehicles, which are built by Canadian supplier Multimatic Inc. If the … [+1030 chars]","Ford issued a recall for 194 of its hand-built, 2017-18 GT supercars over a hydraulic fluid leak.",2018-10-10T15:09:00Z,"{'id': None, 'name': 'Autonews.com'}",Nearly 200 2017-18 Ford GT supercars recalled over hydraulic fluid leak,http://www.autonews.com/article/20181010/OEM11/181019873/2017-2018-ford-gt-supercars-recalled,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20181010/OEM11/181019873/AR/0/AR-181019873.jpg
0.0,0.0,0.0,0.0,,"In this Sept. 19, 2013 file photo, automobile traffic flows over the Golden Gate Bridge in San Francisco. Doctors and California officials will be among those weighing in on the Trump administration's proposal to roll back car-mileage standards at a hearing M… [+5570 chars]",Automakers sought flexibility while environmental groups blasted the Trump administration's proposal to roll back fuel economy standards at a public hearing on the plan in the industry's backyard.,2018-09-25T19:14:11Z,"{'id': None, 'name': 'Phys.org'}",Automakers seek flexibility at hearing on mileage standards,https://phys.org/news/2018-09-automakers-flexibility-mileage-standards.html,https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/2018/automakersse.jpg
4.0,-0.9999997500000625,0.0,0.14285713775510223,Almeida Investment Management,"The share price of Ford Motor Company (NYSE: F ) has been in a long-term downtrend since 2014, with prices dropping to a range between $10.25 - $13.25 over the last two years (Figure 1). The bottom of this range was broken this past July, as concerns over For… [+7795 chars]","At current levels, Ford's dividend is yielding more than its debt. Restructuring can be done while sustaining the dividend. Management's commitment to the divid",2018-09-18T16:10:51Z,"{'id': None, 'name': 'Seekingalpha.com'}",Ford Forging Forward,https://seekingalpha.com/article/4206937-ford-forging-forward,https://static3.seekingalpha.com/images/marketing_images/industry_construction/1121153_2590_d31a_40403da74066e1de.jpeg
0.0,0.0,0.0,0.0,Nick Bunkley,"Longtime automotive designer J Mays is going from Ford Mustangs and F-150s to washing machines and refrigerators. Mays, 63, who retired as Ford Motor Co.'s chief designer in 2013, has been appointed vice president and chief design officer of Whirlpool Corp., … [+1517 chars]",Longtime automotive designer J Mays is going from Ford Mustangs and F-150s to washing machines and refrigerators.,2018-09-17T20:06:44Z,"{'id': None, 'name': 'Autonews.com'}",Longtime Ford designer J Mays lands at Whirlpool,http://www.autonews.com/article/20180917/OEM02/180919732/ford-j-mays-lands-at-whirlpool,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20180917/OEM02/180919732/AR/0/1.jpg
5.0,-0.99999980000004,0.0,0.09999999800000005,Reuters,"JP Morgan &amp; Chase Co Chief Executive Jamie Dimon and Ford Motor Co Chairman Bill Ford canceled plans to attend a Saudi investor conference, the companies said on Sunday, the latest such high-profile announcements after the disappearance of Saudi journalis… [+3447 chars]","JP Morgan & Chase Co Chief Executive Jamie Dimon and Ford Motor Co  Chairman Bill Ford canceled plans to attend a Saudi investor conference, the companies said on Sunday, the latest such high-profile announcements after the disappearance of Saudi journalist J…",2018-10-15T10:34:36Z,"{'id': None, 'name': 'Rawstory.com'}",JP Morgan and Ford cancel plans for Saudi investor event,https://www.rawstory.com/2018/10/jp-morgan-ford-cancel-plans-saudi-investor-event/,https://www.rawstory.com/wp-content/uploads/2018/10/Jamie-Dimon-CEO-of-JPMorgan-Chase-800x430.jpg
2.0,-0.99999950000025,0.0,0.048780486615110086,Kamalika Ghosh,"As early as 2010, Mahindra &amp; Mahindra (M&amp;M) foresaw conventional fuel engines losing out. That year, the Indian conglomerate, with interests ranging from retail to automobiles, bought a controlling stake in Bengaluru-based Reva Electric Car. The acqui… [+4208 chars]","As early as 2010, Mahindra & Mahindra (M&M) foresaw conventional fuel engines losing out. That year, the Indian conglomerate, with interests ranging from retail to…",2018-09-19T04:49:31Z,"{'id': None, 'name': 'Qz.com'}",Indian carmakers are trying to sell EVs. It won’t be easy,https://qz.com/india/1392216/tata-motors-mahindra-try-hard-to-make-evs-attractive-for-indians/,https://cms.qz.com/wp-content/uploads/2018/09/mahindra.jpg?quality=75&strip=all&w=1400
0.0,0.0,0.0,0.0,Angus MacKenzie,"The Black Label's interior is stunning, especially in the pale blue and white palette Lincoln calls its ""Yacht Club"" theme. It's quintessentially American, with echoes of Eames and Loewy and Neutra in its exuberant elegance, lavish scale, and midcentury-retro… [+2587 chars]","Whoa. Stay with me. Allow me to explain. The lavishly equipped Navigator Black Label is top dog in the current Lincoln lineup—the biggest, most expensive vehicle from Ford’s luxury division. It’s also the first luxury vehicle from an American automaker in dec…",2018-10-11T08:00:25Z,"{'id': None, 'name': 'Motortrend.com'}",Resurrection: The Rebirth of American Luxury – The Big Picture,https://www.motortrend.com/cars/lincoln/navigator/2019/resurrection-rebirth-american-luxury-big-picture/,https://st.motortrend.com/uploads/sites/5/2018/10/2018-Lincoln-Navigator-Black-Label-4x4.jpg
0.0,0.0,0.0,0.0,David Phillips,"Ford Motor Co.'s U.S. sales fell 11 percent in September behind an ongoing slump in car demand and lower light-truck volumes. Deliveries fell 11 percent at the Ford division and 7.2 percent at Lincoln, the company said. Ford said truck demand slipped 9.9 perc… [+6093 chars]","Ford's U.S. sales fell 11 percent in September behind an ongoing slump in car demand and lower light-truck volumes. Overall light-vehicle demand is forecast to come in about 7 percent below September 2017 levels, when sales spiked as consumers replaced vehicl…",2018-10-02T13:21:10Z,"{'id': None, 'name': 'Autonews.com'}",September U.S. auto sales,http://www.autonews.com/article/20181002/RETAIL01/181009920/car-light-truck-monthly-sales-data,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20181002/RETAIL01/181009920/AR/0/AR-181009920.jpg
0.0,0.0,0.0,0.0,Nick Carey,"DETROIT (Reuters) - U.S. auto sales in September likely fell 6 percent from the same month last year as dealerships felt the mixed impact of hurricanes both this year and in 2017, industry consultants J.D. Power and LMC Automotive said on Thursday. September … [+2308 chars]","- U.S. auto sales in September likely fell 6 percent from the same month last year as dealerships felt the mixed impact of hurricanes both this year and in 2017, industry consultants J.D. Power and LMC Automotive said on Thursday.US",2018-09-27T13:03:28Z,"{'id': 'reuters', 'name': 'Reuters'}",U.S. September auto sales seen down 6 percent: J.D. Power and LMC,https://www.reuters.com/article/us-usa-autos-sales/u-s-september-auto-sales-seen-down-6-percent-j-d-power-and-lmc-idUSKCN1M71NG,https://s3.reutersmedia.net/resources/r/?m=02&d=20180927&t=2&i=1308749855&w=1200&r=LYNXNPEE8Q11K
0.0,0.99999950000025,2.0,0.04999999875000003,"Ed Garsten, Contributor, Ed Garsten, Contributor https://www.forbes.com/sites/edgarsten/","The price of a personal ride is rising faster than personal incomes and thats leaving a lot of would-be customers on the sidelines and, for dealers, plenty of unrealized sales. But now comes the small, but growing approach of vehicle subscriptions. Speaking o… [+6633 chars]","The allure of short-term commitment, relatively low-cost and the ability to swap vehicles often may vault subscription services into an attractive new option for some consumers and a welcome new revenue stream for dealers.",2018-09-25T20:25:00Z,"{'id': None, 'name': 'Forbes.com'}",Are Subscriptions The Prescription To Cure Sagging Sales?,https://www.forbes.com/sites/edgarsten/2018/09/25/are-subscriptions-the-prescription-to-cure-sagging-sales/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Fedgarsten%2Ffiles%2F2018%2F09%2Fmobiliti1J.jpg
5.0,-0.99999980000004,0.0,0.11111110864197538,Nick Carey,"DETROIT (Reuters) - Major automakers on Tuesday posted a hefty drop in U.S. new vehicle sales for September, caused in part by a drop in sales in areas hit by Florence and a tough comparison to the previous September when consumers rushed to replace vehicles … [+2438 chars]","Major automakers on Tuesday posted a hefty drop in U.S. new vehicle sales for September, caused in part by a drop in sales in areas hit by Florence and a tough comparison to the previous September when consumers rushed to replace vehicles damaged by Hurricane…",2018-10-02T14:25:55Z,"{'id': 'reuters', 'name': 'Reuters'}",Hurricanes batter September U.S. new car sales,https://www.reuters.com/article/us-usa-autos-sales/hurricanes-batter-september-u-s-new-car-sales-idUSKCN1MC1WC,https://s4.reutersmedia.net/resources/r/?m=02&d=20181002&t=2&i=1310485482&w=1200&r=LYNXNPEE9119W
7.0,-0.9999998571428775,0.0,0.14285713994169102,Adrienne Roberts,"Several major auto makers reported steep declines in U.S. sales for September, a slowdown that comes amid shifts in North American trade policy and the looming threat of tariffs on European and Japanese auto imports. The industry is expected to post a 7% drop… [+3203 chars]","Several major auto makers reported steep declines in U.S. sales for September, a slowdown that comes amid shifts in North American trade policy and the looming threat of tariffs on European and Japanese imports.",2018-10-02T18:11:22Z,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Auto Sales Sputter in September Amid Rising Interest Rates, Trade Concerns",https://www.wsj.com/articles/auto-sales-sputter-in-september-amid-rising-interest-rates-trade-concerns-1538503880,https://images.wsj.net/im-29019/social
3.0,-0.199999960000008,2.0,0.11627906706327752,,"DEARBORN, Mich.: With its stock trading near a 6-year low late last month, Ford Motor Co CEO Jim Hackett gathered the automaker's top 300 executives near its headquarters in Michigan for a global leadership meeting. Hackett's message: Ford must put in motion … [+5731 chars]","With its stock trading near a 6-year low late last month, Ford Motor Co CEO Jim Hackett gathered the automaker's top 300 executives near its headquarters in Michigan for a global leadership meeting.",2018-09-26T14:15:58Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Ford expands partnership talks with Volkswagen and Mahindra to cut costs,https://www.channelnewsasia.com/news/technology/ford-expands-partnership-talks-with-volkswagen-and-mahindra-to-cut-costs-10761130,http://www.channelnewsasia.com/image/10761124/16x9/991/557/f34f2277518c053bcc02bb918797335d/sX/the-ford-logo-is-seen-on-a-car-in-a-park-lot-in-sao-paulo-3.jpg
0.0,0.0,0.0,0.0,The Associated Press,"___ Rising oil prices haven't hurt the US economy so far DALLAS (AP) — An old bogeyman, higher oil prices, may still be scary but doesn't have the same power to hurt the US economy. Yes, when gasoline costs more, consumers have less money to spend at restaura… [+4783 chars]","Business Highlights News & Observer ___. Rising oil prices haven't hurt the US economy so far. DALLAS (AP) — An old bogeyman, higher oil prices, may still be scary but doesn't have the same power to hurt the US economy. Yes, when gasoline costs more, consumer…",2018-09-21T21:56:00Z,"{'id': None, 'name': 'Newsobserver.com'}",Business Highlights - News & Observer,https://www.newsobserver.com/news/business/article218824885.html,https://www.newsobserver.com/wps/source/images/newsobserver/facebook.jpg
6.0,-0.9999998333333611,0.0,0.13043477977315696,Mac Slavo,"The warnings against tariffs were not heeded by the United States government, and they are now coming to fruition. Ford Motor Company has announced that the Trump Administration’s tariffs on imported Chinese goods and retaliatory tariffs have cost the company… [+2743 chars]","The warnings against tariffs were not heeded by the United States government, and they are now coming to fruition. Ford Motor Company has announced that the Trump Administration's tariffs on imported Chinese goods and retaliatory tariffs have cost the company…",2018-10-09T16:30:09Z,"{'id': None, 'name': 'Shtfplan.com'}","Layoffs Coming: Tariffs Cost Ford $1 Billion, Company Will Cut Jobs",http://www.shtfplan.com/headline-news/layoffs-coming-tariffs-cost-ford-1-billion-company-will-cut-jobs_10092018,http://shtfplan.com/wp-content/uploads/2018/10/layoffnotice-e1539093944657.jpg
0.0,0.0,0.0,0.0,,"DEARBORN, Mich.: As the Trump administration negotiates new trade pacts with Canada, China and other countries, Ford Motor Co Executive Chairman Bill Ford said on Thursday the automaker wants deals that allow it to plan and invest with ""certainty."" Bill Ford,… [+2285 chars]","As the Trump administration negotiates new trade pacts with Canada, China and other countries, Ford Motor Co Executive Chairman Bill Ford said on Thursday the automaker wants deals that allow it to plan and invest with ""certainty.""",2018-09-27T17:16:05Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Ford wants 'certainty' in any US trade deals: chairman,https://www.channelnewsasia.com/news/business/ford-wants--certainty--in-any-us-trade-deals--chairman-10765770,http://www.channelnewsasia.com/image/10765762/16x9/991/557/cdfac7f0fd93941ff67ef2dd0ff3cd74/fU/file-photo--newly-assembled-ford-2018-f1-50-pick-up-trucks-are-loaded-on-to-a-transport-truck-before-being-shipped-to-dealers-during-the-100-year-celebration-of-the-ford-river-rouge-complex-in-dearbor-1.jpg
3.0,-0.199999960000008,2.0,0.11627906706327752,,"DEARBORN, Mich.: With its stock trading near a 6-year low late last month, Ford Motor Co CEO Jim Hackett gathered the automaker's top 300 executives near its headquarters in Michigan for a global leadership meeting. Hackett's message: Ford must put in motion … [+5731 chars]","With its stock trading near a 6-year low late last month, Ford Motor Co CEO Jim Hackett gathered the automaker's top 300 executives near its headquarters in Michigan for a global leadership meeting.",2018-09-26T13:40:47Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Ford expands partnership talks with VW and Mahindra to cut costs,https://www.channelnewsasia.com/news/business/ford-expands-partnership-talks-with-vw-and-mahindra-to-cut-costs-10761036,http://www.channelnewsasia.com/image/10761034/16x9/991/557/b14017d021c27893916c05de0122d98e/Nd/file-photo---jim-hackett--l---president-and-ceo-of-ford-motor-company--speaks-at-the-ford-press-preview-at-the-north-american-international-auto-show-in-detroit-3.jpg
5.0,-0.99999980000004,0.0,0.1351351314828343,,DETROIT: Ford Motor Co said on Monday it plans to stop building its Focus compact cars in Argentina in May 2019 as it seeks to stem losses from its operations in South America. Ford said it will continue to build Ranger compact pickups at its Pacheco plant in… [+2276 chars],Ford Motor Co said on Monday it plans to stop building its Focus compact cars in Argentina in May 2019 as it seeks to stem losses from its operations in South America.,2018-10-01T21:35:23Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Ford to stop building Focus cars in Argentina in 2019,https://www.channelnewsasia.com/news/business/ford-to-stop-building-focus-cars-in-argentina-in-2019-10779276,http://www.channelnewsasia.com/image/10779274/16x9/991/557/cd3c9c4d2ecef2458aafd1d66053447c/RQ/file-photo--the-ford-logo-is-seen-at-the-new-york-auto-show-in-new-york-1.jpg
0.0,0.9999996666667778,3.0,0.06666666518518523,Reuters,"Steel and aluminum tariffs imposed by the Trump administration have cost Ford Motor Co about $1 billion in profits, its chief executive officer said on Wednesday, while Honda Motor Co said higher steel prices have brought hundreds of millions of dollars in ne… [+3627 chars]","Steel and aluminum tariffs imposed by the Trump administration have cost Ford Motor Co about $1 billion in profits, its chief executive officer said on Wednesday, while Honda Motor Co said higher steel prices have brought “hundreds of millions of dollars” in …",2018-09-26T21:49:32Z,"{'id': None, 'name': 'Rawstory.com'}","Trump metals tariffs will cost Ford $1 billion in profits, CEO says",https://www.rawstory.com/2018/09/trump-metals-tariffs-will-cost-ford-1-billion-profits-ceo-says/,https://www.rawstory.com/wp-content/uploads/2018/07/shutterstock_652364776-800x430.jpg
